e, e_dot, e_int, stamp, 
-0.7854071619128749, -1.8884180032786528e-05, -0.08606662338689487, 1729864736748974743, 
-0.7854071619371705, -4.17481070196336e-10, -0.07396383449580546, 1729864736779539480, 
-0.7854071619677012, -4.194051767668239e-10, -0.07576018555753392, 1729864736845434502, 
-0.7854071619240459, 1.7544912907271733e-10, -0.08639947355285514, 1729864736889545446, 
-0.7829090547039921, 0.016720351679230114, -0.07368148466217228, 1729864736939347175, 
-0.7742107647426764, 0.074676652045067, -0.07795117249476131, 1729864736989375040, 
-0.7633961482796772, 0.12861779343130264, -0.0781580269510049, 1729864737040391117, 
-0.7512931769917186, 0.15815707357985917, -0.07410311218443781, 1729864737086500003, 
-0.734755751757894, 0.21713707792734352, -0.06645595651251188, 1729864737129020918, 
-0.7035988428328794, 0.27575728598911486, -0.08291396159663679, 1729864737200099043, 
-0.6893692897690338, 0.31158587696723, -0.07074187574313894, 1729864737228763948, 
-0.6230672731072442, 0.3653189907956338, -0.09357886177239691, 1729864737339350856, 
-0.557216507039803, 0.41491160087276086, -0.13252808623252144, 1729864737441415303, 
-0.5271200507604297, 0.4330136524679811, -0.08428533503881114, 1729864737487444705, 
-0.4224754029477036, 0.4364473954507713, -0.10330349204347727, 1729864737647088263, 
-0.36271568312505753, 0.43439833162899905, -0.11019356539519283, 1729864737739351960, 
-0.301599184906177, 0.4236755044690475, -0.06894362732391852, 1729864737837401783, 
-0.2698875595975836, 0.4186390038477437, -0.04614310970919806, 1729864737887531118, 
-0.18598895026402174, 0.40616810739731274, -0.04881260916024715, 1729864738030725250, 
-0.12722231195473777, 0.37394383685142696, -0.04914533004985583, 1729864738140380180, 
-0.08412065830191384, 0.3252217690241605, -0.027504735072949055, 1729864738238395968, 
-0.06371737768634933, 0.2825691923818288, -0.013572214912613718, 1729864738288408222, 
-0.018787169800073222, 0.2426397545443548, -0.010577340292575963, 1729864738428835468, 
0.010180969352129754, 0.1931195147436926, -0.006077561479580635, 1729864738540506983, 
0.03567667626480642, 0.17228636169709421, 0.001901264116936841, 1729864738639537060, 
0.046760813788821576, 0.15959093634587485, 0.004603518341316876, 1729864738689619321, 
0.06328480944116466, 0.11311876914772283, 0.009232548470232207, 1729864738829608487, 
0.07042469793950623, 0.060778397589203524, 0.015101378029199636, 1729864738940653030, 
0.07759532814551218, 0.04561737568750054, 0.014782558418741975, 1729864739039483832, 
0.08010040108304883, 0.04066425565387547, 0.011368126069082345, 1729864739090154671, 
0.07822448714411001, 0.012578083844947935, 0.01658926869873841, 1729864739250435682, 
0.07521659057734986, -0.014925856618564284, 0.019557260177814974, 1729864739341381052, 
0.0713030021057568, -0.02433200376955179, 0.014157033228683748, 1729864739439411070, 
0.06924745529108423, -0.026687895890593855, 0.01073352930024737, 1729864739490618798, 
0.063391065929431, -0.03142172531856685, 0.010836857312232015, 1729864739598822314, 
0.05437509923031181, -0.03926020946819453, 0.015574340024908003, 1729864739740456323, 
0.0475952048329229, -0.044058028669605724, 0.013261187477390347, 1729864739839407902, 
0.04463874991175132, -0.042102850355993975, 0.007335782231079399, 1729864739890565379, 
0.033701026978465, -0.04206208695021637, 0.00886067570862765, 1729864740050485291, 
0.028382715994859975, -0.04273697924945699, 0.008851961528064197, 1729864740139396566, 
0.020661195117177122, -0.04567685053640449, 0.005210505045698465, 1729864740239397332, 
0.01908714223547392, -0.036022268512887, 0.003429715658499478, 1729864740290416497, 
0.010766617248648913, -0.027605810386804003, 0.003555179933649058, 1729864740450533616, 
0.006552402618214437, -0.03312258856536856, 0.0030219525725055972, 1729864740539436366, 
0.004340478239285073, -0.02317273678274148, 0.001363962346866925, 1729864740639452446, 
-0.00016728084764405793, -0.02406489980489537, 0.0006793917529282739, 1729864740729465386, 
-0.0030223676757210605, -0.02619961009905361, 7.293260991443909e-05, 1729864740829574257, 
-0.00654825775305401, -0.020207407286058143, -0.0006814634203381984, 1729864740939406846, 
-0.012644906742272255, -0.03082012243561026, -0.00156131340664028, 1729864741040415041, 
-0.01298191434675644, -0.022320033097283396, -0.0016307771186199113, 1729864741091460284, 
-0.011092057896647134, 0.0017356156753330664, -0.0025835494684330186, 1729864741251495788, 
-0.010207592150041744, 0.007251991978331762, -0.002844837349116238, 1729864741340413685, 
-0.00881120176028416, 0.00796738944373192, -0.001896787421381125, 1729864741440476236, 
-0.008671444169446207, 0.0056878360804000945, -0.0013385902008652862, 1729864741485438462, 
-0.008979236118875189, 0.00032140479384534733, -0.0016628111443676163, 1729864741628990168, 
