x, y, theta, stamp, 
1.0658141036401503e-14, -3.375077994860476e-14, -2.4019547057573815e-13, 1729865128752632202, 
1.0658141036401503e-14, -3.375077994860476e-14, -2.520990117617585e-13, 1729865128802739044, 
1.0658141036401503e-14, -3.375077994860476e-14, -2.773721524936535e-13, 1729865128832286340, 
1.0658141036401503e-14, -3.375077994860476e-14, -3.334813500012979e-13, 1729865128900787539, 
0.0008069731411524117, -2.7185513317817822e-05, -0.0034532515083523004, 1729865128952754273, 
0.0032585212029516697, -0.00033470732159912586, -0.012325766667674494, 1729865128991831290, 
0.007979512214660645, -0.0008842273964546621, -0.027710431282474073, 1729865129043745612, 
0.014807425439357758, -0.0012023869203403592, -0.04651854421298872, 1729865129092722352, 
0.023472074419260025, -0.00176983920391649, -0.06938886228206734, 1729865129140766155, 
0.03365052491426468, -0.0024450793862342834, -0.0978081108644478, 1729865129192664128, 
0.04291088879108429, -0.0034199298825114965, -0.12302013120927306, 1729865129231878633, 
0.06037914380431175, -0.0057952445931732655, -0.17497239603302656, 1729865129301990583, 
0.07540909945964813, -0.008744933642446995, -0.21425624844604743, 1729865129352702853, 
0.08715745061635971, -0.011358745396137238, -0.246148442158065, 1729865129392749525, 
0.11492826044559479, -0.019256340339779854, -0.32363267606300744, 1729865129490815742, 
0.14138227701187134, -0.029032805934548378, -0.39814794978400775, 1729865129592554688, 
0.18182611465454102, -0.04845087602734566, -0.5103431881238708, 1729865129751873781, 
0.19141173362731934, -0.0540047213435173, -0.5378230583558931, 1729865129792745209, 
0.2152392417192459, -0.06901288032531738, -0.6060498218762957, 1729865129891084978, 
0.23747417330741882, -0.08556836098432541, -0.6692238454004183, 1729865129992546525, 
0.2592645287513733, -0.10406512767076492, -0.7338272066425472, 1729865130101774994, 
0.27649280428886414, -0.12062700092792511, -0.7818711721248346, 1729865130193021342, 
0.2954188287258148, -0.14072373509407043, -0.8259252274368701, 1729865130291154496, 
0.31400415301322937, -0.16178323328495026, -0.8671948194427717, 1729865130392331143, 
0.3316051959991455, -0.1834561675786972, -0.8998825605605947, 1729865130496876922, 
0.3468831181526184, -0.2036428451538086, -0.9271229591987025, 1729865130595814055, 
0.36049699783325195, -0.22264501452445984, -0.9469800133665248, 1729865130687925323, 
0.3828893005847931, -0.2552414536476135, -0.9693214367470044, 1729865130846985290, 
0.3969956934452057, -0.27634474635124207, -0.9786234930923436, 1729865130952904589, 
0.40862149000167847, -0.2940584719181061, -0.9818339875291413, 1729865131041888676, 
0.41498810052871704, -0.3037279546260834, -0.9820027562927881, 1729865131091775175, 
0.4271395206451416, -0.3215973675251007, -0.9799127719955174, 1729865131187143346, 
0.44691792130470276, -0.35057687759399414, -0.9726282226818087, 1729865131347737874, 
0.4585307538509369, -0.36722415685653687, -0.9659028661669459, 1729865131442741923, 
0.46456408500671387, -0.3758733570575714, -0.9597957300703057, 1729865131491950635, 
0.48425447940826416, -0.4026825428009033, -0.9413506772774769, 1729865131651817934, 
0.49487534165382385, -0.4169765114784241, -0.9297746056984557, 1729865131747757311, 
0.5055942535400391, -0.43095117807388306, -0.9201094473598167, 1729865131842744754, 
0.5113290548324585, -0.4382137656211853, -0.9135219394352339, 1729865131891932837, 
0.5240939259529114, -0.45425739884376526, -0.8990456732997506, 1729865132002651522, 
0.5410656332969666, -0.4750077426433563, -0.8823467648278496, 1729865132149751217, 
0.5512421727180481, -0.4873666763305664, -0.8743128979639649, 1729865132241828547, 
0.5567718744277954, -0.4937957227230072, -0.8705210793883025, 1729865132291830460, 
0.5744401216506958, -0.5141105055809021, -0.8577697656518335, 1729865132452171422, 
0.5847740769386292, -0.5254934430122375, -0.8500577262776289, 1729865132550756052, 
0.5940881967544556, -0.5356492400169373, -0.846562023817453, 1729865132642760842, 
0.5993544459342957, -0.5414827466011047, -0.8438176835907226, 1729865132693828947, 
0.6110432147979736, -0.554029107093811, -0.839277185994338, 1729865132802999135, 
0.6261991262435913, -0.5704676508903503, -0.8323056562656846, 1729865132951766536, 
0.6347540616989136, -0.5797163844108582, -0.831886841528533, 1729865133041828467, 
0.6393959522247314, -0.584710419178009, -0.8321937341969221, 1729865133092120799, 
0.6528201103210449, -0.5992208123207092, -0.8317680702422846, 1729865133232011246, 
0.6631258726119995, -0.6104400157928467, -0.8322742295399486, 1729865133351772477, 
0.6663528680801392, -0.6139519810676575, -0.8322338211430612, 1729865133391803810, 
0.674717366695404, -0.6231745481491089, -0.835311345029268, 1729865133491826381, 
0.6841395497322083, -0.6337483525276184, -0.836757054676266, 1729865133603036930, 
0.6960504651069641, -0.6468798518180847, -0.8402510695244794, 1729865133751777448, 
0.7030521035194397, -0.6545157432556152, -0.8430121823855917, 1729865133842821149, 
0.7067981958389282, -0.6589286923408508, -0.843570477654695, 1729865133891814349, 
0.7144349217414856, -0.6672705411911011, -0.8472540226726519, 1729865133992376602, 
0.7259090542793274, -0.6803081631660461, -0.8509570277522089, 1729865134151781629, 
0.728685200214386, -0.6833511590957642, -0.8509570277522089, 1729865134191835978, 
0.7354360818862915, -0.6909654140472412, -0.8547035757884568, 1729865134291821216, 
0.7429144382476807, -0.699548602104187, -0.8559560838905312, 1729865134402385793, 
0.7528329491615295, -0.7108283638954163, -0.8604892399500665, 1729865134551838006, 
0.7581849694252014, -0.7167712450027466, -0.8602151350551143, 1729865134641834903, 
0.7610366344451904, -0.7203474640846252, -0.8602151350551143, 1729865134692032472, 
0.7673671245574951, -0.7275498509407043, -0.8609092199163516, 1729865134792400452, 
0.7739199995994568, -0.7350304126739502, -0.8626972564898612, 1729865134901989497, 
0.7786951065063477, -0.7407988905906677, -0.8633221889582385, 1729865134992120292, 
0.7839181423187256, -0.7473735213279724, -0.8651694441011382, 1729865135087940801, 
0.789301335811615, -0.7534133195877075, -0.8640565740744959, 1729865135187076563, 
0.7954700589179993, -0.7603084444999695, -0.8637958354738531, 1729865135296856274, 
0.8031052350997925, -0.7693654894828796, -0.8647055329909272, 1729865135446810416, 
0.8047299981117249, -0.7715991139411926, -0.8642902493910668, 1729865135486844173, 
0.8127533197402954, -0.7808756232261658, -0.8644360855694208, 1729865135652345538, 
0.8175985813140869, -0.7866421937942505, -0.8644360855694208, 1729865135752810768, 
0.8218426704406738, -0.7914384007453918, -0.8638704501258502, 1729865135841840177, 
0.824045717716217, -0.7940191030502319, -0.8638704501258502, 1729865135891853155, 
0.8283966183662415, -0.7991001605987549, -0.8631804488877264, 1729865135988320318, 
0.8350454568862915, -0.806837797164917, -0.8638205424695311, 1729865136147816657, 
