x, y, theta, stamp, 
-2.0933345723506136e-08, 2.4196333825443617e-08, -2.3859622265709824e-07, 1729867742207093275, 
-2.0933345723506136e-08, 2.4196333825443617e-08, -2.385979096776074e-07, 1729867742261322022, 
3.7680243281101866e-07, -4.3553328055168095e-07, 4.291404289431012e-06, 1729867742301851515, 
0.002442359458655119, 4.448495019460097e-05, -0.00021577204862978868, 1729867742371980872, 
0.00789032131433487, 0.00018668602569960058, 0.00041651191342593016, 1729867742421451559, 
0.013988273218274117, 0.00010783126344904304, 0.00039147816277306673, 1729867742461769915, 
0.02374981716275215, -0.00011603321763686836, -0.0003614466142371171, 1729867742511527486, 
0.03566127270460129, -0.00024815008509904146, -0.001754308013753474, 1729867742561603801, 
0.047661665827035904, -0.00026156179956160486, 0.001136296548219285, 1729867742606668771, 
0.06695613265037537, -0.0003791741910390556, 0.005564015367618135, 1729867742676768607, 
0.07848159223794937, -0.0004671940696425736, 0.01029405871082179, 1729867742722730689, 
0.08916709572076797, -0.00025777233531698585, 0.016127554039828938, 1729867742767079743, 
0.10129345953464508, -0.0001281421136809513, 0.028322685016161715, 1729867742816506068, 
0.11354939639568329, 0.00013458452303893864, 0.04292515129981045, 1729867742866815710, 
0.13701458275318146, 0.001491254661232233, 0.08451440114387483, 1729867742962620716, 
0.15980717539787292, 0.0038058320060372353, 0.1290146888195882, 1729867743057151462, 
0.18619032204151154, 0.007916691713035107, 0.19003316092522085, 1729867743166866970, 
0.20994727313518524, 0.01305373664945364, 0.24670739143614215, 1729867743266862227, 
0.23189805448055267, 0.018937546759843826, 0.30383954382536466, 1729867743363745750, 
0.2568347454071045, 0.02746529132127762, 0.3653949596226001, 1729867743474064775, 
0.27714648842811584, 0.03573070093989372, 0.4186979030184544, 1729867743566312454, 
0.29888153076171875, 0.045915909111499786, 0.47702363265654285, 1729867743666870473, 
0.3200419545173645, 0.0572642982006073, 0.5244905788465011, 1729867743764611612, 
0.3429502546787262, 0.07157038897275925, 0.5751955558299457, 1729867743874427479, 
0.3618919849395752, 0.08423133194446564, 0.6154690264739174, 1729867743966884822, 
0.38202330470085144, 0.0988994687795639, 0.6597638856096488, 1729867744069163086, 
0.3998437821865082, 0.113205686211586, 0.6798286936937301, 1729867744165698129, 
0.41907739639282227, 0.12898513674736023, 0.7152065247505001, 1729867744276211900, 
0.4341154396533966, 0.14212559163570404, 0.7410924768575712, 1729867744366742931, 
0.45041340589523315, 0.15725958347320557, 0.7415427540962711, 1729867744466494547, 
0.46786123514175415, 0.17296847701072693, 0.7369268107938137, 1729867744578010103, 
0.48035791516304016, 0.18424546718597412, 0.7277642076698831, 1729867744657096025, 
0.49690473079681396, 0.1990627944469452, 0.7379988564099532, 1729867744766988804, 
0.5120460987091064, 0.2130042165517807, 0.754160684670441, 1729867744867147080, 
0.5267136693000793, 0.22710545361042023, 0.769666669997733, 1729867744967222763, 
0.5392253994941711, 0.23952648043632507, 0.7803277067651148, 1729867745057314809, 
0.5541734099388123, 0.25466489791870117, 0.7834224687956974, 1729867745166185840, 
0.567656934261322, 0.2679522633552551, 0.7978193029955686, 1729867745266328391, 
0.5810225009918213, 0.2819064259529114, 0.8102259391794396, 1729867745367136509, 
0.5923608541488647, 0.2941238284111023, 0.8187374753314387, 1729867745456498672, 
0.6055189967155457, 0.3086548149585724, 0.8236859323452149, 1729867745568057327, 
0.61783367395401, 0.32194891571998596, 0.830862194610671, 1729867745666912112, 
0.6301587820053101, 0.3357146084308624, 0.8370655486679757, 1729867745766506226, 
0.6403625011444092, 0.34690457582473755, 0.837980209391184, 1729867745856352268, 
