x, y, theta, stamp, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537091469868048e-07, 1729867183505664079, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537105112350578e-07, 1729867183577096576, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537111933591842e-07, 1729867183606954489, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.53712216545374e-07, 1729867183656469905, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537135807936269e-07, 1729867183715283538, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537146039798166e-07, 1729867183765766085, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537156271660063e-07, 1729867183816352523, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.53716650352196e-07, 1729867183856834690, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537176735383857e-07, 1729867183905349669, 
-8.373585558274499e-08, 9.678564083515084e-08, -9.537186967245756e-07, 1729867183951638555, 
-6.280188813434506e-08, 7.258922352093578e-08, -7.152986810428258e-07, 1729867184001515485, 
-6.280188813434506e-08, 7.258922352093578e-08, -7.152986481529474e-07, 1729867184050671238, 
-2.8679019123956095e-06, 3.314953573863022e-06, -3.266355805315062e-05, 1729867184100538384, 
0.0015082878526300192, -0.00014155534154269844, -0.004632967879090837, 1729867184150825877, 
0.013162984512746334, -0.0009508104994893074, -0.024718326995737786, 1729867184261673618, 
0.030034098774194717, -0.0017711594700813293, -0.050316902840704364, 1729867184356638242, 
0.0566408671438694, -0.003386122640222311, -0.08784770861043181, 1729867184457692681, 
0.09057176858186722, -0.006884136237204075, -0.1393474348728521, 1729867184565853990, 
0.11448241770267487, -0.010358236730098724, -0.1752275282899235, 1729867184655902264, 
0.13211818039417267, -0.013442507945001125, -0.20211997363503767, 1729867184755660067, 
0.14279691874980927, -0.015516139566898346, -0.2198433662597022, 1729867184867152924, 
0.15684929490089417, -0.018761707469820976, -0.24099528050076466, 1729867184966969367, 
0.178449809551239, -0.02425544708967209, -0.2700212663059511, 1729867185056839860, 
0.20751848816871643, -0.03259521350264549, -0.3117535576704862, 1729867185155617663, 
0.23512990772724152, -0.04200984910130501, -0.35217539875169557, 1729867185253854320, 
0.26267269253730774, -0.052627962082624435, -0.3851610506290745, 1729867185367679550, 
0.28504279255867004, -0.06189623475074768, -0.4064848508620387, 1729867185455720122, 
0.3099617063999176, -0.07295629382133484, -0.4327336191945795, 1729867185555830555, 
0.3370648920536041, -0.08596552163362503, -0.462760207998283, 1729867185666385223, 
0.3595737814903259, -0.09753824770450592, -0.48943955484751855, 1729867185764228509, 
0.37968751788139343, -0.10850170254707336, -0.5132573207977142, 1729867185856642987, 
0.40139859914779663, -0.12091682851314545, -0.5354454058423396, 1729867185956876291, 
0.42526185512542725, -0.13523752987384796, -0.5610828061588014, 1729867186066821479, 
0.4424895644187927, -0.14626938104629517, -0.5805186428871354, 1729867186148136774, 
0.4638114273548126, -0.16052347421646118, -0.6062166677984633, 1729867186257876996, 
0.4819713830947876, -0.17342126369476318, -0.6291086412549056, 1729867186357673725, 
0.5025234818458557, -0.18847797811031342, -0.6557411451968123, 1729867186466254056, 
0.5208137631416321, -0.20298750698566437, -0.6793849309294351, 1729867186566086989, 
0.5366997718811035, -0.21594171226024628, -0.700130521056628, 1729867186656856633, 
0.5500267148017883, -0.22731028497219086, -0.717973272573746, 1729867186755936724, 
0.5555504560470581, -0.23206917941570282, -0.7271329191496156, 1729867186866523317, 
0.5552223920822144, -0.23176653683185577, -0.7268519494623882, 1729867186946758178, 
0.5548495650291443, -0.23146012425422668, -0.7263105010614563, 1729867187056844829, 
0.5548951625823975, -0.2314714938402176, -0.7266184361198216, 1729867187155802338, 
0.5596702694892883, -0.23607110977172852, -0.7343215179662691, 1729867187256543828, 
0.5696956515312195, -0.24545900523662567, -0.7454111306233041, 1729867187346833508, 
0.5837486982345581, -0.2591376304626465, -0.764368601474141, 1729867187456317800, 
0.595810055732727, -0.27107569575309753, -0.7816192430599302, 1729867187557143797, 
0.6085737347602844, -0.28410688042640686, -0.7977043981796742, 1729867187666861380, 
0.6177722215652466, -0.2939348816871643, -0.8079952235850941, 1729867187746473603, 
0.6300802826881409, -0.3075914680957794, -0.822264215439897, 1729867187857798851, 
0.6404327154159546, -0.31954625248908997, -0.8321672280117727, 1729867187956726146, 
0.6516622304916382, -0.3326612412929535, -0.8496879599269577, 1729867188066918641, 
0.662109375, -0.345795214176178, -0.8654648973301605, 1729867188166523131, 
0.6709409356117249, -0.3572079837322235, -0.8778136999107454, 1729867188257249847, 
0.6797460913658142, -0.36921435594558716, -0.8888723890722292, 1729867188355479286, 
0.6892867088317871, -0.3827742636203766, -0.9031479148228712, 1729867188466800431, 
0.697186291217804, -0.39437997341156006, -0.9132594537704684, 1729867188567003929, 
0.7039911150932312, -0.4042450785636902, -0.9265799015657459, 1729867188656926722, 
0.711883544921875, -0.4158477187156677, -0.9384570029573458, 1729867188756707310, 
0.7195258140563965, -0.4274739623069763, -0.9512839445523182, 1729867188857344886, 
0.7275986671447754, -0.43941235542297363, -0.9584627762183925, 1729867188966556547, 
0.7336393594741821, -0.4487239718437195, -0.9652061299796714, 1729867189056813576, 
0.7402318120002747, -0.4591839015483856, -0.9773917321822163, 1729867189156946905, 
0.7474687099456787, -0.4709063768386841, -0.9855169271352067, 1729867189266625135, 
0.7544347643852234, -0.4817907512187958, -0.994213798093453, 1729867189366725750, 
0.760265052318573, -0.4913448393344879, -1.001307561115819, 1729867189456881744, 
0.7666409015655518, -0.5013589262962341, -1.0065255755944194, 1729867189556873558, 
0.7727102637290955, -0.5115330219268799, -1.0141061443897812, 1729867189653037331, 
0.7796090841293335, -0.5231335759162903, -1.0221987631158787, 1729867189766561349, 
0.7846195697784424, -0.5316424369812012, -1.0271698904332136, 1729867189856637843, 
0.790072500705719, -0.5413133502006531, -1.0348620259859973, 1729867189956762888, 
0.795619785785675, -0.5519883632659912, -1.040737608627325, 1729867190066284540, 
0.8005946278572083, -0.5606613755226135, -1.0456234677398655, 1729867190163530935, 
0.8053008317947388, -0.5688409805297852, -1.0496359856371507, 1729867190256319062, 
0.8099246025085449, -0.577609658241272, -1.0538954023969827, 1729867190356950107, 
0.8152532577514648, -0.5874671936035156, -1.0601521835214216, 1729867190466270797, 
0.8190555572509766, -0.5948610901832581, -1.0645142822057554, 1729867190546489340, 
0.8242261409759521, -0.6047458648681641, -1.068320305945102, 1729867190656749248, 
0.8261327147483826, -0.6085424423217773, -1.0703569619416615, 1729867190758758990, 
0.8292982578277588, -0.6145989298820496, -1.0756662033862436, 1729867190856159919, 
0.8338935971260071, -0.6234622001647949, -1.0792792389754096, 1729867190947662855, 
0.8383104801177979, -0.6319454312324524, -1.0838636922614961, 1729867191057003325, 
0.8419886827468872, -0.6391782164573669, -1.0863066914793402, 1729867191156745852, 
0.846419632434845, -0.6481279134750366, -1.0919254896232662, 1729867191266278236, 
0.8494863510131836, -0.6544020771980286, -1.096324717699118, 1729867191346310916, 
0.85344398021698, -0.6624190211296082, -1.1005351143096958, 1729867191457111754, 
0.856600821018219, -0.6698359251022339, -1.1024561365780752, 1729867191556783998, 
0.8605102896690369, -0.6778610944747925, -1.1084935152282123, 1729867191668140274, 
0.8634492754936218, -0.6835457682609558, -1.1127054008244455, 1729867191748050103, 
0.8670957088470459, -0.6915755271911621, -1.1153317470269584, 1729867191856774550, 
0.8704610466957092, -0.6993380188941956, -1.1177355080986309, 1729867191957118998, 
0.8733466863632202, -0.7059011459350586, -1.1197088716741581, 1729867192056197653, 
0.8757445812225342, -0.7106769680976868, -1.122863498098331, 1729867192146175931, 
0.878727376461029, -0.7177990674972534, -1.1256569652539716, 1729867192256282598, 
0.8817239999771118, -0.7241798639297485, -1.1279245741105872, 1729867192357082791, 
0.8848558664321899, -0.7312285900115967, -1.1300375807827934, 1729867192466519702, 
0.8875176310539246, -0.7372990846633911, -1.1324472943492818, 1729867192566453127, 
0.8880877494812012, -0.7383096814155579, -1.1352567248144, 1729867192657291747, 
0.8900296092033386, -0.7423949241638184, -1.1355650859244029, 1729867192756624656, 
0.8934061527252197, -0.7501394748687744, -1.1372305671432337, 1729867192866449162, 
0.8953490853309631, -0.7543075084686279, -1.138360857925566, 1729867192966172100, 
0.8973969221115112, -0.7589117884635925, -1.139848268847395, 1729867193057975562, 
0.8996327519416809, -0.7638866901397705, -1.1400571620938067, 1729867193152778252, 
0.9024367332458496, -0.7701898217201233, -1.1429391274334029, 1729867193271034120, 
0.9038103818893433, -0.7736750245094299, -1.145367871127231, 1729867193351969117, 
0.9063453674316406, -0.7790204882621765, -1.1442152785969701, 1729867193462074241, 
0.9081434607505798, -0.7840443253517151, -1.1442152785969701, 1729867193557092562, 
0.9104530215263367, -0.7886673212051392, -1.1453720530001792, 1729867193658060129, 
0.9121726155281067, -0.7936854362487793, -1.1465872773162549, 1729867193766483487, 
0.9140509963035583, -0.7975494265556335, -1.1465872773162549, 1729867193856995257, 
0.9158555865287781, -0.8018934726715088, -1.1482273327812789, 1729867193957100342, 
0.9176320433616638, -0.8057684302330017, -1.1494984761183709, 1729867194052742131, 
0.9197697043418884, -0.8104356527328491, -1.1486580462214122, 1729867194166653879, 
0.9212418794631958, -0.8142849206924438, -1.149729855793654, 1729867194257057445, 
0.9233146905899048, -0.8181570768356323, -1.149737816536746, 1729867194356817825, 
0.924915075302124, -0.822879433631897, -1.1506442233212162, 1729867194466658346, 
0.9263216257095337, -0.8256382346153259, -1.1505940004276933, 1729867194546579000, 
0.9281637072563171, -0.8299848437309265, -1.1515767179133363, 1729867194656893304, 
0.9297745823860168, -0.8340044021606445, -1.154593597039989, 1729867194756863104, 
0.9314494729042053, -0.8376472592353821, -1.1551732664808585, 1729867194853887203, 
0.9329752326011658, -0.8417038917541504, -1.1551582520985133, 1729867194964678428, 
0.9327279329299927, -0.8411039710044861, -1.1550608131389608, 1729867195056947080, 
0.9327287673950195, -0.8410648107528687, -1.1551294189477714, 1729867195157055137, 
0.9328065514564514, -0.8412089943885803, -1.1550545237374656, 1729867195267649838, 
0.933253288269043, -0.8422440886497498, -1.1546102317909024, 1729867195346292274, 
0.9350284934043884, -0.8462793231010437, -1.1564598875557344, 1729867195457956542, 
0.9362484812736511, -0.8489761352539062, -1.1560289965728687, 1729867195559848150, 
0.9375349283218384, -0.8526611924171448, -1.1567476195703374, 1729867195667497349, 
0.9388425350189209, -0.8555954694747925, -1.159378694665908, 1729867195747942161, 
0.9397315382957458, -0.8576074242591858, -1.1582204267896647, 1729867195856860180, 
0.939562976360321, -0.8568451404571533, -1.1581093638537787, 1729867195956855967, 
0.9395542740821838, -0.8568955063819885, -1.1577353608060204, 1729867196056264796, 
0.939544677734375, -0.8568809032440186, -1.1577085226434227, 1729867196167035152, 
0.9395397305488586, -0.8568938970565796, -1.1577085226413724, 1729867196256987447, 
0.9405941963195801, -0.860125720500946, -1.1586253993962539, 1729867196356175712, 
0.9420071244239807, -0.8634811639785767, -1.1587144445554456, 1729867196457513747, 
0.9428120851516724, -0.8653644919395447, -1.1600812766974145, 1729867196548042152, 
0.9439301490783691, -0.867745041847229, -1.1602912245098829, 1729867196656295695, 
0.9449524879455566, -0.8705204725265503, -1.1602912245098829, 1729867196756232115, 
0.9459518194198608, -0.873316764831543, -1.1602912245098829, 1729867196867112038, 
0.9460827708244324, -0.8735162019729614, -1.1602912245098829, 1729867196946526344, 
0.9458881616592407, -0.8729726672172546, -1.161271518040957, 1729867197057799065, 
0.9459090232849121, -0.8729956150054932, -1.161271518040957, 1729867197156378382, 
0.9458960890769958, -0.872990608215332, -1.161271518040957, 1729867197266739799, 
0.9458960890769958, -0.872990608215332, -1.161271518040957, 1729867197366316748, 
0.9458960890769958, -0.872990608215332, -1.161271518040957, 1729867197459050339, 
0.9471258521080017, -0.8754589557647705, -1.1599327183587413, 1729867197552882253, 
0.9481250047683716, -0.8785116672515869, -1.159269063732151, 1729867197670524577, 
0.9491119980812073, -0.881000816822052, -1.1592868892121933, 1729867197762246402, 
0.9502425789833069, -0.8834219574928284, -1.1605878297810854, 1729867197861027094, 
0.9512388110160828, -0.8857163786888123, -1.160243143721126, 1729867197951891928, 
0.9524586200714111, -0.8887818455696106, -1.1599950126353373, 1729867198066483528, 
0.9533582329750061, -0.891107439994812, -1.1599950126353373, 1729867198146619583, 
0.9545759558677673, -0.8938257098197937, -1.160924298223052, 1729867198256931412, 
0.9557247757911682, -0.8961197137832642, -1.1610022931394004, 1729867198356921612, 
0.9568703174591064, -0.8990922570228577, -1.1603856804919197, 1729867198466189727, 
0.957915723323822, -0.9016536474227905, -1.1603856804914292, 1729867198566571928, 
0.9578554034233093, -0.9014055728912354, -1.1610167014258606, 1729867198657014966, 
0.959041953086853, -0.9039197564125061, -1.1615333175218452, 1729867198756893856, 
0.9602687358856201, -0.906836748123169, -1.1625837301514141, 1729867198867016558, 
0.9609837532043457, -0.9085648655891418, -1.1616100698492515, 1729867198946670888, 
0.962272047996521, -0.9114529490470886, -1.1616673571947496, 1729867199056951727, 
0.9635379314422607, -0.9140903949737549, -1.1616490711842893, 1729867199156886936, 
0.9645708203315735, -0.9170000553131104, -1.1623209071345855, 1729867199266498234, 
0.9653959274291992, -0.9191088080406189, -1.1617907187969165, 1729867199346782434, 
0.9666158556938171, -0.9217804074287415, -1.1615145719826716, 1729867199457099412, 
0.967825174331665, -0.9244612455368042, -1.1619758090741568, 1729867199557127137, 
0.9688256978988647, -0.9271451234817505, -1.1625824667350653, 1729867199654441481, 
0.9697813391685486, -0.9293144941329956, -1.1626126877279233, 1729867199746181068, 
0.9711017608642578, -0.9321951270103455, -1.1628263176884752, 1729867199856956778, 
0.9723176956176758, -0.9351581931114197, -1.1633298192241779, 1729867199959149738, 
0.9733694195747375, -0.9378591775894165, -1.164191312386926, 1729867200068446608, 
0.974294126033783, -0.9398000240325928, -1.162941323527917, 1729867200148529226, 
0.9756507873535156, -0.9427283406257629, -1.1628241299858977, 1729867200257229840, 
0.9756194353103638, -0.942692756652832, -1.162779671047828, 1729867200356938312, 
0.9755950570106506, -0.9426063895225525, -1.1628999517766703, 1729867200468010939, 
0.9756355881690979, -0.9426644444465637, -1.1632285429011175, 1729867200547404850, 
0.9756351709365845, -0.9426652193069458, -1.1632221356318242, 1729867200658036684, 
0.9756330847740173, -0.9426695704460144, -1.1631858786518, 1729867200757114025, 
0.9756330847740173, -0.9426695704460144, -1.1631858786518, 1729867200867518171, 
0.9756317138671875, -0.9426723718643188, -1.16316270885148, 1729867200947370605, 
0.9766634106636047, -0.9452292919158936, -1.1637199735586898, 1729867201057062547, 
0.9777106642723083, -0.9476474523544312, -1.164989583726428, 1729867201157042585, 
0.978991687297821, -0.9504767060279846, -1.1642379915797714, 1729867201266186944, 
0.9800638556480408, -0.9527585506439209, -1.1642379915797714, 1729867201347665648, 
