x, y, theta, stamp, 
5.651629066960595e-07, -6.532537213388423e-07, 6.437984496511689e-06, 1729864736639392449, 
7.954138254717691e-07, -9.193934147333493e-07, 9.060476170443361e-06, 1729864736685366880, 
7.954138254717691e-07, -9.193934147333493e-07, 9.06050527423821e-06, 1729864736748974743, 
7.954138254717691e-07, -9.193934147333493e-07, 9.060529569743681e-06, 1729864736779539480, 
7.954138254717691e-07, -9.193934147333493e-07, 9.060560100756063e-06, 1729864736845434502, 
7.954138254717691e-07, -9.193934147333493e-07, 9.060516445073872e-06, 1729864736889545446, 
0.00041194885852746665, 2.027564732998144e-06, -0.0026961393352634647, 1729864736939347175, 
0.0034497971646487713, -0.00016954948659986258, -0.01283049448450804, 1729864736989375040, 
0.008389038033783436, -0.00047605056897737086, -0.025976103343471005, 1729864737040391117, 
0.014469992369413376, -0.0011315662413835526, -0.04082653232925764, 1729864737086500003, 
0.020952316001057625, -0.002131979214027524, -0.06016217426853871, 1729864737129020918, 
0.03489368408918381, -0.0032957778312265873, -0.09790443046163243, 1729864737200099043, 
0.04233487322926521, -0.004160735756158829, -0.11556774932343358, 1729864737228763948, 
0.07243634015321732, -0.008836043067276478, -0.19546587967269458, 1729864737339350856, 
0.10115829110145569, -0.015180116519331932, -0.2737941701729185, 1729864737441415303, 
0.11426246911287308, -0.019274339079856873, -0.30912628967230105, 1729864737487444705, 
0.15677018463611603, -0.03534608334302902, -0.42998570926838936, 1729864737647088263, 
0.1795557290315628, -0.04670426994562149, -0.49744195202157676, 1729864737739351960, 
0.20338274538516998, -0.06078127771615982, -0.5657663781126852, 1729864737837401783, 
0.214994415640831, -0.06821873039007187, -0.6007976248280024, 1729864737887531118, 
0.24634602665901184, -0.09180055558681488, -0.6921383625037959, 1729864738030725250, 
0.268857479095459, -0.11116964370012283, -0.7552099544459546, 1729864738140380180, 
0.28766849637031555, -0.12935976684093475, -0.8009533854023352, 1729864738238395968, 
0.29683998227119446, -0.13864567875862122, -0.8224522868173987, 1729864738288408222, 
0.3206811249256134, -0.1651451736688614, -0.8689720025457741, 1729864738428835468, 
0.3381126821041107, -0.186238631606102, -0.898138223628642, 1729864738540506983, 
0.3531250059604645, -0.20579764246940613, -0.9229550602086581, 1729864738639537060, 
0.36028438806533813, -0.21545955538749695, -0.9334952188416636, 1729864738689619321, 
0.3792276084423065, -0.24168998003005981, -0.9480855403884227, 1729864738829608487, 
0.3936688303947449, -0.26226091384887695, -0.9532817586438201, 1729864738940653030, 
