e, e_dot, e_int, stamp, 
0.7156422035447729, 0.0, 0.07016135338364832, 1729869331761035623, 
0.7132386276838361, -0.016346766169232408, 0.0706251024497601, 1729869331810047883, 
0.7084038723674597, -0.04305040091214183, 0.07791331537297029, 1729869331870398660, 
0.7051067254830281, -0.06043253494824158, 0.06588354483603237, 1729869331902983445, 
0.6956978208748845, -0.07985893158600292, 0.0707098525014075, 1729869331970971726, 
0.6882850620881689, -0.10216356142066325, 0.07805217738009533, 1729869332015068887, 
0.678343377973234, -0.11867944100027877, 0.06667911891975031, 1729869332067967706, 
0.6694645798265655, -0.1315039169376172, 0.06507354241738689, 1729869332110948901, 
0.657211669924425, -0.15197123247550415, 0.06156922777086537, 1729869332160090337, 
0.6445815491083207, -0.16575298508000513, 0.06576505340409936, 1729869332211034826, 
0.6311823444355995, -0.170261919446947, 0.06566827843623092, 1729869332262008250, 
0.605576309708268, -0.1659406450643593, 0.10031050916720446, 1729869332370990759, 
0.5849900095141236, -0.15354974008183322, 0.12156888810125716, 1729869332462204178, 
0.5616721494283743, -0.1539245001345183, 0.11096607372971955, 1729869332560975300, 
0.5352712058017937, -0.1588382532859848, 0.11693698904119089, 1729869332670780198, 
0.5180434647671568, -0.1374454345677433, 0.11306183902566434, 1729869332770999006, 
0.4992503952027407, -0.12539656508682648, 0.09947369094699647, 1729869332862991835, 
0.40365637432308654, -0.3933253093203643, 0.08997878053192619, 1729869332960967898, 
0.3825227048728288, -0.3953065815172412, 0.08505318985027983, 1729869333061493250, 
0.36232701157591274, -0.13154234332051803, 0.08041439852614142, 1729869333171017455, 
0.34478250717174586, -0.125055866659761, 0.07318320221631865, 1729869333262982892, 
0.32527866097446934, -0.1304328355586032, 0.06511926439484012, 1729869333360246465, 
0.30806591230140334, -0.1232662073597008, 0.06486610864122767, 1729869333461932834, 
0.2953465434018825, -0.09532714501315352, 0.06521592174863429, 1729869333570916904, 
0.2886010929951657, -0.06331827965941206, 0.0597877287400883, 1729869333663009585, 
0.2850735644738056, -0.036404025945427715, 0.055088090500946124, 1729869333761089792, 
0.27725243695647883, -0.03802845064194973, 0.056217224901313645, 1729869333861207146, 
0.26756717566649213, -0.05543986615477938, 0.05807248683906183, 1729869333971017365, 
