x, y, theta, stamp, 
-6.761404620192479e-06, 7.815657227183692e-06, -7.701208857093371e-05, 1729865464353194759, 
-6.5520821408426855e-06, 7.5736784310720395e-06, -7.462786854316719e-05, 1729865464439912041, 
-6.5520821408426855e-06, 7.5736784310720395e-06, -7.462782488702501e-05, 1729865464499598587, 
-6.5520821408426855e-06, 7.5736784310720395e-06, -7.462778123088283e-05, 1729865464544898064, 
1.3060145647614263e-05, 7.679375812585931e-06, -7.462772302269326e-05, 1729865464609472073, 
0.00157091673463583, -0.00011116059613414109, -0.0070596251825312305, 1729865464656867917, 
0.00514668645337224, -0.00041764273191802204, -0.01786813584520592, 1729865464705229112, 
0.010388806462287903, -0.00046491605462506413, -0.03117744374751472, 1729865464752879115, 
0.016908150166273117, -0.001218578778207302, -0.049380339778832986, 1729865464801130712, 
0.02489645406603813, -0.0021285717375576496, -0.07282068103887067, 1729865464848925798, 
0.0349818617105484, -0.00304777012206614, -0.10174518743137273, 1729865464897491150, 
0.046605486422777176, -0.004485625308007002, -0.13350451897096416, 1729865464945434756, 
0.06034468859434128, -0.006624180357903242, -0.1700397861856869, 1729865464994052124, 
0.07388637959957123, -0.00922131072729826, -0.20633736433591846, 1729865465041175436, 
0.09248917549848557, -0.01338736992329359, -0.2581707281840919, 1729865465105054370, 
0.11769351363182068, -0.020774930715560913, -0.32483901712696783, 1729865465201157315, 
0.14119145274162292, -0.029233258217573166, -0.3901433461428168, 1729865465297594461, 
0.16654017567634583, -0.040490832179784775, -0.46242512780015993, 1729865465409317171, 
0.21226057410240173, -0.06801581382751465, -0.5927258764989253, 1729865465642160859, 
0.24050211906433105, -0.08824639022350311, -0.6602957762007133, 1729865465793684684, 
0.2573525309562683, -0.10148889571428299, -0.7004721023156084, 1729865465905160967, 
0.2715771198272705, -0.11371768265962601, -0.730612030229625, 1729865466001064213, 
0.28579938411712646, -0.12667836248874664, -0.7564354930729614, 1729865466096734777, 
0.3022196888923645, -0.14249569177627563, -0.7845269911387676, 1729865466209127201, 
0.31142324209213257, -0.1518489271402359, -0.7974473130814989, 1729865466273091895, 
0.32963401079177856, -0.17087967693805695, -0.8077720755595298, 1729865466401074576, 
0.34334540367126465, -0.1851954609155655, -0.8140179473591138, 1729865466496779507, 
0.35599786043167114, -0.1988115906715393, -0.8158996661367703, 1729865466593332150, 
0.3697633147239685, -0.21330863237380981, -0.8201008829367661, 1729865466705065570, 
0.38102442026138306, -0.22571420669555664, -0.8219866726795914, 1729865466801057768, 
0.39226412773132324, -0.2377805858850479, -0.8252942224864123, 1729865466897444773, 
0.40275949239730835, -0.2493341714143753, -0.8253427800026563, 1729865466992957985, 
0.4149298667907715, -0.26267698407173157, -0.8270832394569821, 1729865467105243357, 
0.4249659478664398, -0.2738199532032013, -0.8316840345891411, 1729865467201129086, 
0.4352891743183136, -0.2852316200733185, -0.8382975594558828, 1729865467298582729, 
0.44516974687576294, -0.2965180575847626, -0.844205241758294, 1729865467392840815, 
0.4571894705295563, -0.3100268542766571, -0.850398322411622, 1729865467505064232, 
0.46682408452033997, -0.32115304470062256, -0.855145393676176, 1729865467601177114, 
0.476275235414505, -0.3320448100566864, -0.8620516563709201, 1729865467697421210, 
0.48574140667915344, -0.34310513734817505, -0.8689573605374573, 1729865467793058729, 
0.4963226616382599, -0.3558003008365631, -0.8772491486036578, 1729865467905544872, 
0.5047935843467712, -0.3662220537662506, -0.8818082232998032, 1729865468001703516, 
0.5131511092185974, -0.37652334570884705, -0.8857831096218051, 1729865468097384257, 
0.5213198065757751, -0.38659098744392395, -0.8907244702011273, 1729865468193017195, 
0.5307676792144775, -0.3986736834049225, -0.8955789200114704, 1729865468304907478, 
0.5386285781860352, -0.40867534279823303, -0.900731970491306, 1729865468401166547, 
0.5463339686393738, -0.41858670115470886, -0.9031928295931723, 1729865468497405659, 
0.5538666844367981, -0.4281451106071472, -0.9031928295931723, 1729865468592839351, 
0.5626569986343384, -0.4393796920776367, -0.902339491783616, 1729865468706092760, 
0.5699117183685303, -0.4486205577850342, -0.902339491783616, 1729865468801117705, 
0.577081561088562, -0.45785635709762573, -0.8995111134569636, 1729865468897443372, 
0.5853390097618103, -0.4683549702167511, -0.8995111134569636, 1729865469009582493, 
0.5924708247184753, -0.4775882661342621, -0.8984415639091953, 1729865469105101199, 
0.5993449091911316, -0.48621803522109985, -0.8960755637063667, 1729865469202094962, 
0.6073517799377441, -0.49636515974998474, -0.8960756375919938, 1729865469313657559, 
0.6128326654434204, -0.5033175349235535, -0.8976798370876758, 1729865469393563008, 
0.6205405592918396, -0.5128613114356995, -0.8976798370876758, 1729865469505137790, 
0.6268608570098877, -0.5207778811454773, -0.8976798370876758, 1729865469601165285, 
0.6344518065452576, -0.5303666591644287, -0.9017147964494298, 1729865469715154038, 
0.6400495767593384, -0.5372858643531799, -0.9007529937844699, 1729865469802464890, 
0.6465306878089905, -0.545400083065033, -0.9003044834734053, 1729865469905098529, 
0.6526197791099548, -0.5530126690864563, -0.9008583123980574, 1729865470001158879, 
0.6584449410438538, -0.5603266954421997, -0.9014776464396657, 1729865470096753855, 
0.6641910076141357, -0.5674140453338623, -0.9019959063983547, 1729865470193091201, 
0.6709164381027222, -0.5759232044219971, -0.9019959063983547, 1729865470305263937, 
0.676326334476471, -0.5828738212585449, -0.902546585795248, 1729865470401097234, 
0.6818013787269592, -0.5898893475532532, -0.9041826281307426, 1729865470496791588, 
0.6870018243789673, -0.5966507196426392, -0.9053367019815672, 1729865470593109863, 
0.6932633519172668, -0.6044760942459106, -0.9053367019815672, 1729865470706097929, 
0.6981985569000244, -0.610840916633606, -0.9049714991128799, 1729865470801146623, 
0.7037832736968994, -0.6177496910095215, -0.9088160780561353, 1729865470905860368, 
0.7090213894844055, -0.6245352625846863, -0.9099289479439754, 1729865471009426922, 
0.7139713764190674, -0.6309098601341248, -0.9099286832217353, 1729865471105140007, 
0.718774139881134, -0.6371132731437683, -0.9099286832217353, 1729865471201092440, 
0.7234686017036438, -0.6431857347488403, -0.9101892564727244, 1729865471297514327, 
