e, e_dot, e_int, stamp, 
1.4142123498212698, -2.544901292172463e-06, 0.15497264631771623, 1729864736748974743, 
1.4142123498212698, 0.0, 0.1331800539347785, 1729864736779539480, 
1.4142123498212698, 0.0, 0.13641458243858337, 1729864736845434502, 
1.4142123498212698, 0.0, 0.1555717956712187, 1729864736889545446, 
1.413923734548078, -0.0019317620692231696, 0.13280342708406848, 1729864736939347175, 
1.4116562033813362, -0.017040216572473316, 0.14108558091016066, 1729864736989375040, 
1.4079561162826613, -0.03928440919739473, 0.14259105717223794, 1729864737040391117, 
1.4032132923756586, -0.05846308326051714, 0.136713927108268, 1729864737086500003, 
1.39795384560829, -0.07551740130288791, 0.12435125213670736, 1729864737129020918, 
1.3873894577587103, -0.09077382240846577, 0.15860533608734473, 1729864737200099043, 
1.3815999186604355, -0.11686790906164934, 0.1385411809343264, 1729864737228763948, 
1.3574904539593977, -0.13999560392507618, 0.1915399325627149, 1729864737339350856, 
1.3333366493704926, -0.15155540481796534, 0.2886690414549525, 1729864737441415303, 
1.3214968012103836, -0.164625357906004, 0.19806683015269258, 1729864737487444705, 
1.2812469318754462, -0.16978231572256142, 0.2698484343525746, 1729864737647088263, 
1.2577366778085313, -0.16897974087770518, 0.32416100776322354, 1729864737739351960, 
1.2315562750595517, -0.17394236240108332, 0.2391949059219785, 1729864737837401783, 
1.2183801138688082, -0.1766181819495131, 0.18313329105611675, 1729864737887531118, 
1.1801781824644433, -0.17654250772277183, 0.23392877818295857, 1729864738030725250, 
1.1509078104500003, -0.1779052839438311, 0.2991597252336457, 1729864738140380180, 
1.124913590752018, -0.17737869014900584, 0.23923663831590508, 1729864738238395968, 
1.1119196361489307, -0.17500661043411378, 0.16716022418736995, 1729864738288408222, 
1.0763162709356044, -0.1711171458865606, 0.2103181779310814, 1729864738428835468, 
1.048952995268007, -0.16618988067407753, 0.272030437135342, 1729864738540506983, 
1.0243069084121235, -0.16463612765994398, 0.22120690470560175, 1729864738639537060, 
1.0122943116434682, -0.1629106931451067, 0.1533647343575524, 1729864738689619321, 
0.9799961471899108, -0.15685878211421203, 0.1911229887589319, 1729864738829608487, 
0.954932692114984, -0.15214178276317403, 0.24661745294441145, 1729864738940653030, 
0.9326517303218564, -0.15038394724516393, 0.20061148712190363, 1729864739039483832, 
0.9217111860731311, -0.14711984553962235, 0.13999810117544478, 1729864739090154671, 
0.8879446295055946, -0.14219499577153968, 0.1928316166922292, 1729864739250435682, 
0.8691502109484209, -0.13910903567747265, 0.22432891448180167, 1729864739341381052, 
0.848951268490246, -0.1375682258905192, 0.16415952486121071, 1729864739439411070, 
0.8389073233007703, -0.13406324774188302, 0.12720074340766407, 1729864739490618798, 
0.8175033219273481, -0.13131787936566566, 0.1331276197786884, 1729864739598822314, 
0.79083922019558, -0.1286910086962377, 0.20380494981134661, 1729864739740456323, 
0.7722810825313398, -0.12526941772218844, 0.19091457818137947, 1729864739839407902, 
0.7631490138212486, -0.12201887977760628, 0.11639803036960356, 1729864739890565379, 
0.7348811284270383, -0.11842391196404002, 0.1597371218479586, 1729864740050485291, 
0.7191714334603846, -0.11781744417513242, 0.18390296663395306, 1729864740139396566, 
0.7022281373507614, -0.11537374448686614, 0.13578246262066418, 1729864740239397332, 
0.6937377758120993, -0.11194893475959844, 0.10647596538085521, 1729864740290416497, 
0.6682352897212975, -0.10856303052009603, 0.14527592380176374, 1729864740450533616, 
0.6539960801920361, -0.1064800272764252, 0.16733879085886305, 1729864740539436366, 
0.6384406095852577, -0.10523194273020509, 0.12346928546021928, 1729864740639452446, 
0.625058351630046, -0.10140002548454585, 0.1214599011911654, 1729864740729465386, 
0.6103617105212442, -0.09849232028533655, 0.11875392815740968, 1729864740829574257, 
0.5946497185792049, -0.09662019605703949, 0.12806917388948, 1729864740939406846, 
0.5804977099923918, -0.09438717854822871, 0.12548604890849988, 1729864741040415041, 
0.5734376227725372, -0.09280597130908848, 0.08862612289742737, 1729864741091460284, 
0.5526855192085319, -0.08932741941506557, 0.12007826809344486, 1729864741251495788, 
0.540827495107663, -0.08767704119888647, 0.13833101013411886, 1729864741340413685, 
0.5280422282892233, -0.08704399852163418, 0.10214741206810689, 1729864741440476236, 
0.5226121589741379, -0.08284744290961339, 0.076934768363466, 1729864741485438462, 
0.5049977626161242, -0.08115792583557596, 0.09775403453267838, 1729864741628990168, 
0.49201098340280874, -0.07974859320561699, 0.12916090215943685, 1729864741740424890, 
0.4805927396349828, -0.07690222992494865, 0.10414623125645978, 1729864741840440073, 
0.47547608488759635, -0.07510124415942943, 0.0704991253975724, 1729864741886478564, 
0.46282081730207447, -0.07371638551701958, 0.07618272373609808, 1729864742001515441, 
0.45339032473317864, -0.0720011762548683, 0.09463921405531169, 1729864742090488227, 
0.43765774954898634, -0.07101605847350921, 0.1064729520721347, 1729864742237445861, 
0.4324654623189372, -0.07023890632524869, 0.08693122831437063, 1729864742287534708, 
0.4181471940716547, -0.06792129361477646, 0.08293247222530412, 1729864742430571012, 
0.4074390686835376, -0.0658575254849875, 0.10605240340528833, 1729864742540431472, 
0.40267304064635917, -0.06414033701146389, 0.06552975749680834, 1729864742590626199, 
