x, y, theta, stamp, 
-4.141391940493122e-08, 4.768506656205318e-08, -4.770763871672615e-07, 1729870070279583610, 
-4.141391940493122e-08, 4.768506656205318e-08, -4.770763871672615e-07, 1729870070329293038, 
-1.0353487311931531e-07, 1.1921285647531477e-07, -1.1923311736596694e-06, 1729870070380129265, 
9.605450941307936e-06, 1.0196014045504853e-05, -1.1923202595861325e-06, 1729870070420020752, 
0.001487764879129827, 4.773862747242674e-05, -0.0002994531227524794, 1729870070469052272, 
0.005778846330940723, 8.158228592947125e-05, 0.003039686493846673, 1729870070519091040, 
0.012253088876605034, 0.00010408174421172589, 0.00713890888253984, 1729870070569108180, 
0.022998740896582603, 0.00011750674457289279, 0.015007244533368467, 1729870070629552849, 
0.03363762050867081, 0.00035430846037343144, 0.022851558437741414, 1729870070679751820, 
0.04662459343671799, 0.0008638505823910236, 0.031996705413364766, 1729870070729329857, 
0.06142338365316391, 0.0014714739518240094, 0.04419777634816736, 1729870070780022396, 
0.07394152879714966, 0.0019918298348784447, 0.054890496279012345, 1729870070819137506, 
0.08873433619737625, 0.002996656112372875, 0.06612373709739766, 1729870070869053310, 
0.10245563834905624, 0.004031965509057045, 0.07655086206910885, 1729870070920026540, 
0.12926749885082245, 0.006515932269394398, 0.09883396162336795, 1729870071019196639, 
0.15944577753543854, 0.01004987396299839, 0.13847479700885756, 1729870071129461626, 
0.18319502472877502, 0.013645094819366932, 0.17481546978835555, 1729870071220029037, 
0.20889584720134735, 0.018561534583568573, 0.2109227156742836, 1729870071320030093, 
0.23628592491149902, 0.024759633466601372, 0.24741119665162653, 1729870071429185151, 
0.2612430155277252, 0.031538911163806915, 0.2932016708798015, 1729870071529164511, 
0.28355422616004944, 0.03874162584543228, 0.3401571578734046, 1729870071619044165, 
0.3081108331680298, 0.048141997307538986, 0.38676951366462387, 1729870071719099381, 
0.3350462317466736, 0.05991608649492264, 0.44384349331003076, 1729870071829135119, 
0.35859811305999756, 0.0718320980668068, 0.49795992328052924, 1729870071929272605, 
0.37868431210517883, 0.08321130275726318, 0.5471823411494444, 1729870072019036577, 
0.40017619729042053, 0.09716084599494934, 0.602851862348977, 1729870072119039163, 
0.4204889237880707, 0.11216454207897186, 0.6596961257823261, 1729870072219111961, 
0.4413224160671234, 0.1293480545282364, 0.7192048848396191, 1729870072330013953, 
0.4571824371814728, 0.14372415840625763, 0.7675984511733546, 1729870072419061274, 
0.4735817313194275, 0.1607969105243683, 0.8178823867888507, 1729870072519095224, 
0.48937687277793884, 0.17847435176372528, 0.8677822933194421, 1729870072619776207, 
0.5050525069236755, 0.19753316044807434, 0.912771148401385, 1729870072729736100, 
