e, e_dot, e_int, stamp, 
-0.785397453051567, 1.8253955950924422e-11, -0.07825370276750135, 1729864889848051081, 
-0.7853974530504302, 1.806456047500905e-11, -0.07925113946860723, 1729864889899099012, 
-0.7838823578083973, 0.01303052976357461, -0.07048766183561526, 1729864889937856588, 
-0.7759287447565058, 0.06603614325234587, -0.0693986314050561, 1729864889987874014, 
-0.7642452329629092, 0.13091754641735587, -0.07747117922279279, 1729864890037859989, 
-0.7502405322146446, 0.17125541560568935, -0.07634510804486395, 1729864890087871339, 
-0.7348352491159345, 0.20406204732905794, -0.07227147520047314, 1729864890134251044, 
-0.705879618203284, 0.26251190218903586, -0.08030972432074009, 1729864890197836687, 
-0.6793772066884767, 0.328264121917445, -0.08031311452495739, 1729864890247896742, 
-0.6541288788557442, 0.3594449998355742, -0.06529854973128463, 1729864890293892891, 
-0.6267568522898386, 0.39040111557501467, -0.05879663099839078, 1729864890337879514, 
-0.5608671543548844, 0.4270604257612764, -0.08839559092888082, 1729864890437878968, 
-0.4987093374591973, 0.4328148663765872, -0.11084285259595172, 1729864890535069802, 
-0.42730972710992887, 0.42230497599343825, -0.10457691417803901, 1729864890648877455, 
-0.37200980773255665, 0.416219964141565, -0.08775368410712443, 1729864890737885824, 
-0.3129721276350126, 0.40391928647140835, -0.07007169633775914, 1729864890837870231, 
-0.25292170885387844, 0.4023704973589107, -0.06170382475993641, 1729864890935253086, 
-0.19219803681982617, 0.3884864092068465, -0.052568010236546954, 1729864891045897828, 
-0.14650421500621258, 0.3485061846830717, -0.03996206692279807, 1729864891137892277, 
-0.09930083894193276, 0.3229146934629669, -0.02803112835160355, 1729864891237890503, 
-0.06283146750737423, 0.2805533089373969, -0.020438529575646545, 1729864891336558295, 
-0.027350228678159727, 0.2303965367666707, -0.0132009132172085, 1729864891446895199, 
-0.00046059512274609915, 0.2046156656064817, -0.006113459647223188, 1729864891538896284, 
0.024777332879688974, 0.18071618782214918, -0.00019515857770582745, 1729864891639899150, 
0.04465609721055497, 0.15077734145430158, 0.004579558469488779, 1729864891738085942, 
0.05998741399559071, 0.11401384285119869, 0.00897418977461994, 1729864891847922591, 
0.06855392024507179, 0.07821618501765105, 0.011543499807306784, 1729864891938034054, 
